survey_type,province,city,county,gender,birth,nationality,religion,religion_freq,edu,edu_status,edu_yr,income,political,join_party,floor_area,property,height_cm,weight_jin,health,health_problem,depression,hukou,hukou_loc,media_1,media_2,media_3,media_4,media_5,media_6,leisure_1,leisure_2,leisure_3,leisure_4,leisure_5,leisure_6,leisure_7,leisure_8,leisure_9,leisure_10,leisure_11,leisure_12,socialize,relax,learn,social_neighbor,social_friend,socia_outing,equity,class,class_10_before,class_10_after,class_14,work_exper,work_status,work_yr,work_type,work_manage,insur_1,insur_2,insur_3,insur_4,family_income,family_m,family_status,house,car,invest,son,daughter,minor_child,marital,marital_1st,s_birth,marital_now,s_edu,s_political,s_hukou,s_income,s_work_exper,s_work_status,s_work_type,f_birth,f_edu,f_political,f_work_14,m_birth,m_edu,m_political,m_work_14,status_peer,status_3_before,view,inc_ability,inc_exp,trust_1,trust_2,trust_3,trust_4,trust_5,trust_6,trust_7,trust_8,trust_9,trust_10,trust_11,trust_12,trust_13,neighbor_familiarity,public_service_1,public_service_2,public_service_3,public_service_4,public_service_5,public_service_6,public_service_7,public_service_8,public_service_9,weekday,year,quarter,hour,month,hour_cut,survey_age
1,24,71,111,1,1957,1,0,5,3,4.0,1969.0,0,1,0,108.0,2,170,110,4,3,5,5,1.0,2,2,2,4,2,1,1,5,3,4,4,2,2,2,4,2,2,5,4,3,2,5.0,3.0,2,4,6,7,8,5,1,3.0,40.0,1.0,3.0,1,1,1,1,50000.0,6,2,1,2,2,1,1,0.0,3,1980.0,1958.0,1980.0,1.0,1.0,5.0,20000.0,1.0,3.0,2.0,1935,3,1,1,1934,1,1,15,3,2,2,3,70000.0,4,4,-8,-8,5,5,3,5,3,3,3,3,2,4,70,60.0,60,60,50.0,60,50,40,60,2,2015,3,19,7,5,58
2,22,65,104,1,1949,8,1,1,1,-1.0,-1.0,5000,1,0,120.0,2,166,130,4,4,4,1,1.0,1,1,1,4,1,1,1,5,5,5,5,5,4,5,2,5,5,5,2,3,1,2.0,2.0,2,4,3,1,3,1,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,3000.0,1,3,1,2,2,0,0,0.0,7,1973.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,2,4,2,5000.0,5,4,5,5,4,3,3,3,4,-8,-8,-8,2,5,60,70.0,70,80,70.0,80,70,80,70,2,2015,3,15,7,4,66
2,29,83,126,2,1945,1,1,1,7,4.0,1963.0,600,4,1,40.0,4,156,100,3,3,3,1,1.0,3,3,5,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,4,4,1,1.0,1.0,1,4,5,3,6,1,2,-1.0,-1.0,-1.0,-1.0,1,1,2,2,1200.0,2,3,1,2,2,2,2,0.0,3,1963.0,1942.0,1963.0,7.0,1.0,2.0,20000.0,5.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,3,3,5,3,20000.0,5,5,5,5,5,5,3,3,5,-8,-8,-8,3,5,80,80.0,-2,80,80.0,80,80,80,80,4,2015,3,17,7,4,70
2,28,81,123,1,1951,1,1,1,1,-1.0,-1.0,3000,1,0,180.0,6,160,110,2,4,3,1,1.0,1,1,1,5,1,3,1,5,3,5,5,4,4,5,2,5,4,5,2,4,1,5.0,5.0,2,4,4,4,6,2,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,8000.0,2,3,2,2,2,3,0,0.0,3,1971.0,1953.0,1971.0,3.0,1.0,1.0,2000.0,3.0,-1.0,-1.0,-2,3,1,1,-2,1,1,2,3,1,3,2,10000.0,4,4,4,4,4,4,4,4,4,4,4,4,3,4,80,50.0,50,60,70.0,60,70,60,80,4,2015,3,15,7,4,64
1,21,64,101,1,1945,1,1,1,4,4.0,1963.0,20000,4,1,75.0,2,150,120,3,4,3,4,1.0,4,4,1,5,1,1,1,5,1,1,3,4,3,5,2,3,5,5,5,5,5,2.0,2.0,1,4,5,2,6,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,30000.0,3,3,1,2,2,2,0,0.0,3,1968.0,1947.0,1968.0,4.0,4.0,4.0,10000.0,5.0,-1.0,-1.0,-2,-8,1,16,-2,1,1,2,2,2,4,3,60000.0,5,5,5,5,5,5,5,5,5,5,-8,5,3,5,75,75.0,75,75,75.0,70,75,80,70,3,2015,3,10,7,2,70
1,5,8,23,2,1994,1,0,1,12,1.0,2012.0,0,2,0,84.0,16,163,120,5,5,3,2,1.0,2,3,2,5,5,4,1,3,2,1,4,4,4,1,1,5,4,1,3,4,5,7.0,4.0,4,3,5,4,8,4,6,-1.0,-1.0,-1.0,-1.0,1,1,2,2,150000.0,3,3,1,2,4,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1968,10,4,1,1968,7,1,15,2,2,3,2,80000.0,4,3,3,3,4,4,2,4,3,3,2,2,2,3,80,75.0,75,80,75.0,78,80,85,85,4,2015,3,10,7,2,21
2,9,22,44,1,1948,1,1,1,1,-1.0,-1.0,6000,1,0,90.0,10,168,120,5,3,4,1,1.0,1,1,1,3,1,1,5,5,2,5,5,4,4,5,5,5,5,5,3,1,1,1.0,2.0,1,1,3,3,3,2,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,-2.0,2,2,1,2,2,1,2,0.0,7,1971.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1928,1,1,2,1926,1,1,2,3,1,3,2,15000.0,4,4,4,4,4,3,3,4,4,3,3,3,2,5,50,50.0,0,100,50.0,70,50,50,50,5,2015,3,12,7,3,67
1,19,59,95,2,1965,1,1,1,6,2.0,1985.0,0,2,0,54.4,256,159,91,2,2,5,2,1.0,4,1,1,5,1,1,1,5,4,2,4,4,4,5,5,5,5,5,1,5,1,-1.0,-1.0,2,1,1,1,3,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,0.0,3,3,0,2,2,0,1,1.0,6,1990.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1937,3,4,1,1937,3,1,1,3,2,3,2,-2.0,5,5,5,5,5,5,5,5,5,5,5,5,1,5,100,95.0,85,90,90.0,90,90,90,90,3,2015,3,15,7,4,50
1,22,67,107,1,1952,1,1,1,4,4.0,1966.0,24000,1,0,50.0,258,170,140,4,5,2,5,1.0,4,2,1,5,1,1,1,5,5,1,5,4,1,5,5,5,5,5,5,5,3,1.0,1.0,3,4,3,2,3,2,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,40000.0,2,3,0,2,2,1,2,0.0,3,-2.0,1972.0,1972.0,3.0,1.0,1.0,10000.0,4.0,-1.0,-1.0,-2,3,1,2,-2,1,1,2,2,2,3,3,60000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,4,80,80.0,80,80,80.0,80,80,80,80,3,2015,3,10,7,2,63
1,21,64,101,1,1964,1,1,1,11,4.0,1997.0,40000,4,1,130.0,2,177,148,4,5,5,4,2.0,5,4,1,5,3,3,1,5,1,1,5,4,4,5,3,5,5,3,3,4,3,3.0,3.0,1,4,5,4,5,5,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,3,3,1,2,2,0,1,0.0,3,1985.0,1965.0,1985.0,9.0,4.0,4.0,10000.0,5.0,-1.0,-1.0,-2,1,1,1,-2,1,1,2,2,2,4,2,-3.0,4,3,-8,-8,4,4,4,4,3,4,-8,4,3,4,80,75.0,70,70,80.0,70,80,80,80,5,2015,3,9,7,2,51
1,15,43,74,2,1973,1,1,1,3,2.0,-1.0,2100,1,0,102.0,6,156,132,5,5,5,1,2.0,1,1,1,5,1,2,1,5,1,5,5,4,4,5,5,5,2,5,3,5,1,7.0,6.0,1,2,3,3,3,6,5,-1.0,-1.0,-1.0,-1.0,2,2,2,2,60000.0,3,2,1,2,2,2,0,0.0,3,1995.0,1975.0,1995.0,4.0,1.0,1.0,48000.0,1.0,2.0,1.0,-2,1,1,2,-2,1,1,2,3,2,4,2,-2.0,2,2,2,2,3,2,3,-8,2,-8,-8,-8,2,2,60,30.0,-2,80,50.0,60,20,40,60,1,2015,3,15,7,4,42
2,19,57,92,2,1968,1,0,4,5,4.0,2014.0,0,1,0,200.0,0,157,102,2,2,3,4,1.0,2,2,1,5,2,1,1,5,3,4,4,4,4,2,1,5,3,3,3,3,2,2.0,2.0,2,2,3,3,5,5,1,3.0,10.0,1.0,3.0,1,1,2,2,-2.0,3,2,1,2,2,1,0,1.0,3,1994.0,1969.0,1994.0,5.0,1.0,1.0,-2.0,1.0,2.0,1.0,1945,3,1,2,1945,1,1,1,3,2,4,2,300000.0,3,3,3,3,4,3,3,3,3,4,4,4,1,5,-2,50.0,80,60,70.0,-2,90,60,80,6,2015,3,10,7,2,47
2,9,21,43,2,1968,1,1,1,1,-1.0,-1.0,3000,1,0,300.0,2,160,110,2,2,4,1,1.0,1,1,1,4,1,1,2,5,3,5,5,4,4,5,5,5,5,5,3,2,1,1.0,3.0,1,3,8,6,9,3,2,-1.0,-1.0,-1.0,-1.0,1,1,2,2,90000.0,2,4,1,1,2,2,1,0.0,3,1990.0,1965.0,1990.0,3.0,1.0,1.0,50000.0,2.0,-1.0,-1.0,-2,3,1,2,1935,1,1,2,2,1,4,2,100000.0,3,4,4,4,5,3,3,-8,5,4,-8,3,3,5,70,80.0,80,70,80.0,80,80,80,70,0,2015,3,9,7,2,47
1,31,89,134,1,1996,1,1,1,10,1.0,2014.0,0,2,0,80.0,16,174,100,5,5,4,2,1.0,1,2,1,3,5,1,2,4,3,1,4,4,4,1,1,1,5,1,2,3,4,3.0,3.0,1,4,5,5,5,5,6,-1.0,-1.0,-1.0,-1.0,1,-1,2,2,30000.0,3,3,1,1,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1972,9,1,1,1975,8,4,15,2,2,4,2,30000.0,4,4,-8,-8,4,4,2,3,2,2,2,2,1,2,80,60.0,80,50,40.0,70,80,80,70,5,2015,3,17,9,4,19
2,16,46,77,2,1975,1,1,1,3,2.0,-1.0,10000,1,0,150.0,2,152,105,3,3,4,1,2.0,1,1,1,3,1,1,2,5,5,5,5,4,4,5,5,5,5,5,3,2,2,6.0,6.0,1,4,6,3,-8,3,1,2.0,6.0,2.0,4.0,1,2,2,2,15000.0,4,2,1,2,2,0,2,2.0,3,1997.0,1976.0,1997.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,-2,1,1,2,-2,1,1,2,3,2,2,3,30000.0,4,3,3,3,4,3,2,4,3,3,3,2,1,4,70,70.0,75,70,65.0,70,60,70,60,2,2015,3,7,7,1,40
2,21,62,98,1,1965,8,1,1,7,4.0,1982.0,15000,4,1,270.0,2,167,130,4,5,5,2,1.0,4,4,1,4,4,4,1,3,3,1,2,2,2,1,2,3,5,1,3,2,4,1.0,2.0,3,3,3,3,3,1,1,2.0,20.0,1.0,4.0,1,1,2,2,27000.0,3,2,1,2,2,2,0,0.0,3,1989.0,1966.0,1989.0,7.0,1.0,4.0,10000.0,1.0,5.0,1.0,-2,1,1,5,1936,1,1,15,2,2,4,3,50000.0,4,4,4,4,4,4,3,4,4,4,-8,4,3,5,60,60.0,80,60,50.0,50,70,50,50,2,2015,3,12,7,3,50
1,7,18,35,1,1958,1,1,1,4,4.0,1975.0,0,1,0,15.0,256,175,120,3,4,4,5,2.0,5,1,1,5,1,1,1,5,5,1,5,3,5,1,1,5,5,5,1,4,1,-1.0,-1.0,1,3,2,2,2,1,5,-1.0,-1.0,-1.0,-1.0,1,1,1,1,24000.0,3,2,0,2,2,1,0,0.0,3,1982.0,1957.0,1982.0,4.0,1.0,5.0,24000.0,5.0,-1.0,-1.0,-2,-8,1,16,-2,1,1,15,2,2,4,2,42000.0,5,5,-8,-8,4,5,2,5,2,4,-8,4,1,5,100,90.0,60,80,70.0,80,80,80,80,4,2015,3,9,8,2,57
1,13,36,67,1,1939,1,1,1,10,4.0,1965.0,50000,1,0,140.0,8,171,128,4,3,5,5,2.0,4,4,4,5,3,1,1,5,5,3,4,3,3,4,4,5,5,3,3,3,4,3.0,3.0,1,4,4,4,5,5,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,300000.0,2,3,3,1,2,2,0,1.0,3,1960.0,1939.0,1960.0,10.0,1.0,5.0,50000.0,5.0,-1.0,-1.0,-2,4,1,1,-2,1,1,12,2,2,5,2,50000.0,4,3,-8,-8,5,5,3,5,4,4,-8,4,3,4,-2,50.0,80,60,-2.0,80,-2,-2,80,2,2015,3,15,9,4,76
1,22,65,103,1,1992,1,1,1,12,4.0,2012.0,40000,4,1,130.0,16,168,140,5,5,4,1,1.0,4,3,4,3,5,5,3,4,3,1,4,3,3,1,2,4,5,1,4,4,4,6.0,2.0,4,4,5,4,7,3,1,3.0,3.0,1.0,3.0,1,1,2,2,100000.0,4,3,1,2,2,0,0,0.0,3,2014.0,1992.0,2014.0,12.0,4.0,2.0,40000.0,1.0,3.0,1.0,1968,6,1,1,1968,4,1,2,3,1,4,2,100000.0,4,3,4,4,5,4,3,4,4,3,4,3,3,3,90,50.0,50,80,80.0,80,50,80,50,3,2015,3,16,7,4,23
2,29,84,127,1,1991,1,1,1,4,2.0,-2.0,5000,1,0,150.0,128,170,120,4,5,4,1,1.0,1,1,1,4,4,1,1,4,4,4,4,4,4,4,5,5,5,1,4,4,1,1.0,1.0,6,4,5,3,6,1,3,-1.0,-1.0,-1.0,-1.0,1,2,2,2,15000.0,6,3,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1952,1,1,2,1955,1,1,2,3,2,3,3,10000.0,3,3,3,3,3,3,3,3,2,-8,-8,-8,2,4,85,85.0,80,80,70.0,80,90,70,70,1,2015,3,16,7,4,24
1,31,87,130,1,1943,1,1,1,4,4.0,-2.0,28800,1,0,66.5,2,170,130,2,2,3,2,3.0,1,1,1,5,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,1,-1.0,-1.0,1,4,5,1,5,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,54000.0,3,3,1,2,2,1,3,0.0,3,1961.0,1943.0,1943.0,3.0,1.0,2.0,25200.0,5.0,-1.0,-1.0,-2,1,1,5,-2,1,1,15,2,1,4,2,28800.0,4,4,3,2,3,3,2,3,2,4,3,2,3,4,60,60.0,60,60,60.0,60,60,60,60,4,2015,3,17,8,4,72
1,29,82,125,1,1978,1,1,1,7,4.0,2007.0,50000,1,0,110.0,2,172,125,5,4,4,5,1.0,1,1,1,3,5,5,2,5,5,5,5,4,2,5,5,5,5,1,2,3,3,2.0,1.0,3,4,6,4,8,3,1,1.0,15.0,1.0,2.0,1,1,2,2,60000.0,3,4,1,1,4,0,1,1.0,3,2010.0,1983.0,2010.0,9.0,4.0,2.0,10000.0,1.0,3.0,1.0,1947,2,4,4,1951,3,1,2,2,1,4,2,10000.0,5,4,4,3,3,2,2,4,4,3,3,3,3,3,95,70.0,90,70,90.0,90,90,95,90,0,2015,3,9,7,2,37
2,6,16,32,1,1955,1,1,1,1,-1.0,-1.0,10000,1,0,120.0,6,156,100,3,4,3,1,1.0,1,1,1,2,1,1,2,5,3,5,5,4,3,5,4,5,5,5,3,2,1,2.0,2.0,1,2,4,3,4,3,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,10000.0,2,1,1,2,2,0,2,0.0,3,-2.0,1955.0,-2.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,-2,1,1,16,-2,1,1,16,3,2,3,2,40000.0,4,4,4,4,4,3,3,3,2,2,2,2,2,4,50,50.0,50,50,50.0,50,50,50,50,2,2015,3,13,8,3,60
2,31,87,130,1,1964,1,1,1,3,4.0,1976.0,15000,1,0,80.0,2,167,100,4,4,4,1,1.0,2,2,3,4,1,1,1,5,4,4,5,4,4,4,4,5,5,5,2,3,1,3.0,3.0,1,4,4,3,4,2,3,-1.0,-1.0,-1.0,-1.0,1,2,2,2,20000.0,3,3,1,2,2,0,2,0.0,3,1986.0,1966.0,1986.0,3.0,1.0,1.0,4000.0,4.0,-1.0,-1.0,1940,1,1,2,1938,1,1,2,2,2,3,3,25000.0,4,3,3,3,4,3,3,3,3,3,2,3,2,4,60,60.0,60,50,60.0,60,60,60,60,6,2015,3,13,8,3,51
1,7,18,36,2,1993,1,1,1,10,4.0,2012.0,40000,2,0,50.0,256,165,88,4,4,4,2,1.0,1,1,1,3,4,1,1,3,3,4,5,4,3,1,4,5,5,1,2,4,3,7.0,5.0,6,3,1,1,10,5,1,3.0,3.0,1.0,3.0,1,1,2,2,100000.0,2,3,1,2,4,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1963,6,1,9,1965,6,1,1,2,1,2,2,100000.0,3,2,2,2,2,3,2,4,3,4,-8,3,1,4,30,30.0,0,30,30.0,20,50,30,30,0,2015,3,13,8,3,22
2,2,4,11,2,1978,1,1,4,1,-1.0,-1.0,500,1,0,100.0,6,160,100,2,2,3,1,1.0,1,1,1,1,1,1,5,5,3,5,5,4,5,5,5,5,5,5,1,3,1,-1.0,-1.0,1,3,1,2,5,1,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,1000.0,4,2,1,2,2,1,1,2.0,3,1994.0,1972.0,1994.0,3.0,1.0,1.0,500.0,2.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,3,2,4,3,10000.0,5,5,4,4,5,3,1,4,2,2,2,2,1,4,50,50.0,30,60,50.0,50,50,30,50,3,2015,3,16,7,4,37
1,31,88,133,1,1965,1,1,1,4,4.0,-2.0,0,1,0,40.0,6,165,140,4,4,5,2,1.0,1,1,4,4,1,1,2,5,5,5,5,4,4,5,5,5,5,5,4,4,1,3.0,4.0,1,1,1,3,1,1,1,2.0,10.0,2.0,4.0,1,2,2,2,20000.0,3,1,1,2,2,1,0,0.0,3,1990.0,1970.0,1990.0,4.0,1.0,2.0,0.0,5.0,-1.0,-1.0,-2,3,1,1,-2,1,1,15,3,2,3,2,-2.0,4,3,2,2,4,3,2,3,3,3,3,3,1,3,70,70.0,-2,50,30.0,30,30,100,100,3,2015,3,8,8,2,50
1,12,32,55,1,1969,1,1,1,13,4.0,1994.0,300000,1,0,150.0,0,170,150,4,5,4,5,1.0,1,2,2,5,3,3,3,3,4,2,4,4,3,4,1,4,5,1,2,4,4,6.0,3.0,2,2,7,4,7,5,1,1.0,21.0,1.0,1.0,1,1,1,2,600000.0,2,4,1,1,4,0,1,0.0,3,1994.0,1969.0,1994.0,10.0,1.0,5.0,300000.0,1.0,6.0,1.0,1940,12,4,1,1941,12,1,1,1,1,2,2,5000000.0,4,4,-8,-8,4,4,4,4,4,4,4,4,4,4,50,50.0,20,50,50.0,70,60,50,70,1,2015,3,19,9,5,46
2,2,4,11,2,1997,1,1,1,3,2.0,-1.0,0,1,0,100.0,4,150,100,4,4,4,1,2.0,1,1,3,5,1,1,1,5,4,5,5,5,4,5,5,5,5,5,3,2,1,5.0,5.0,1,4,3,2,4,2,1,5.0,-1.0,1.0,3.0,1,1,2,2,4000.0,5,2,1,2,2,1,0,1.0,3,2013.0,1995.0,2013.0,3.0,1.0,1.0,-3.0,3.0,-1.0,-1.0,1954,1,1,2,1958,1,1,2,3,2,3,3,10000.0,4,4,4,4,4,3,3,3,3,2,-8,2,2,4,70,70.0,60,70,60.0,60,70,50,60,3,2015,3,16,7,4,18
1,19,59,95,2,1951,1,1,1,4,4.0,1967.0,25000,1,0,73.0,4,155,115,2,3,4,2,1.0,1,1,1,5,1,1,1,5,4,5,5,4,4,5,5,5,5,5,2,4,1,7.0,7.0,1,2,1,1,-8,1,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,50000.0,2,2,1,2,2,0,1,0.0,3,-2.0,1945.0,-2.0,4.0,1.0,2.0,25000.0,5.0,-1.0,-1.0,-2,-8,1,1,-2,-8,1,15,3,3,4,3,10000.0,3,3,3,3,5,3,3,-8,3,-8,-8,-8,2,2,70,60.0,60,80,70.0,70,70,-2,80,5,2015,3,13,7,3,64
1,1,1,3,1,1959,1,1,1,5,4.0,1982.0,26400,1,0,39.9,4,177,130,3,3,4,2,1.0,3,2,2,4,4,2,1,4,4,4,4,4,4,3,4,4,4,1,2,2,2,5.0,6.0,1,4,4,5,-8,-8,5,-1.0,-1.0,-1.0,-1.0,1,1,2,2,133200.0,3,3,2,2,2,0,1,0.0,3,1990.0,1962.0,1990.0,6.0,1.0,2.0,34800.0,5.0,-1.0,-1.0,1932,1,1,1,1938,1,1,1,2,2,3,2,10000.0,3,3,3,3,3,3,3,3,3,3,3,3,3,3,60,60.0,60,60,60.0,60,60,60,60,3,2015,3,14,9,4,56
1,22,67,107,2,1982,1,1,1,4,4.0,1997.0,20000,1,0,25.0,256,150,90,3,5,1,1,1.0,2,2,2,5,5,2,1,5,3,4,4,4,4,5,5,5,5,1,2,5,5,5.0,-8.0,3,3,3,3,3,3,1,1.0,4.0,1.0,4.0,1,2,2,2,20000.0,2,2,0,2,2,0,1,1.0,3,2011.0,1975.0,2011.0,4.0,1.0,5.0,10000.0,1.0,4.0,2.0,1956,4,1,2,1961,6,1,2,3,2,4,2,30000.0,4,4,4,4,4,4,3,4,4,-8,-8,-8,2,3,60,70.0,50,60,60.0,70,70,70,50,2,2015,3,16,7,4,33
1,24,71,111,2,1964,1,0,8,10,4.0,1986.0,84000,1,0,109.0,10,156,110,4,4,5,5,3.0,3,3,1,4,5,5,2,4,2,3,5,3,3,1,1,5,5,1,3,4,3,7.0,3.0,6,4,6,5,7,5,1,3.0,29.0,1.0,2.0,1,1,1,1,120000.0,3,3,3,2,8,0,1,0.0,3,1990.0,1960.0,1990.0,12.0,1.0,5.0,60000.0,1.0,3.0,1.0,-2,3,1,1,-2,3,1,15,2,2,3,2,60000.0,-8,3,-8,-8,5,5,4,5,-8,5,5,5,3,1,90,80.0,70,80,80.0,90,80,80,90,1,2015,3,15,8,4,51
1,19,56,90,1,1970,1,1,1,4,4.0,1985.0,200000,1,0,120.0,6,180,160,4,5,5,1,1.0,3,1,1,4,3,3,1,5,5,2,5,2,2,5,5,5,5,1,4,4,1,7.0,2.0,1,4,6,3,8,2,1,1.0,20.0,1.0,1.0,1,1,1,1,400000.0,4,4,3,1,2,1,0,0.0,3,1995.0,1975.0,1995.0,6.0,1.0,5.0,200000.0,1.0,3.0,1.0,-3,-8,1,-8,1946,1,1,2,2,1,4,2,400000.0,3,3,4,4,5,4,3,3,3,3,3,3,2,2,70,70.0,70,70,60.0,80,90,70,70,4,2015,3,18,7,5,45
2,24,71,111,2,1933,1,0,6,1,-1.0,-1.0,7500,1,0,200.0,4,140,90,2,1,2,1,1.0,1,1,1,4,1,1,1,5,5,5,5,3,1,5,2,5,5,5,3,4,1,2.0,3.0,1,2,4,3,-8,2,4,-1.0,-1.0,-1.0,-1.0,2,2,2,2,19200.0,2,2,1,2,2,2,2,0.0,3,1958.0,1928.0,1958.0,1.0,1.0,1.0,10000.0,4.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,1,4,2,20000.0,5,5,5,5,5,5,4,-8,4,4,4,4,3,5,90,40.0,80,90,50.0,90,80,80,80,3,2015,3,16,8,4,82
1,5,8,24,2,1982,1,1,3,4,4.0,1998.0,0,1,0,40.0,256,166,120,4,4,4,1,2.0,2,2,3,4,1,1,1,4,3,3,4,4,3,1,3,5,5,5,2,4,2,4.0,3.0,1,4,4,4,5,3,1,2.0,10.0,1.0,4.0,1,2,2,2,30000.0,2,3,1,2,2,1,0,1.0,3,2001.0,1981.0,2001.0,4.0,1.0,1.0,25000.0,1.0,2.0,1.0,1953,1,1,2,1956,1,1,2,2,2,5,2,20000.0,3,2,2,2,3,2,2,2,2,2,-8,-8,1,3,70,40.0,60,70,60.0,60,60,70,60,1,2015,3,17,8,4,33
2,21,64,100,2,1955,1,1,1,3,4.0,1967.0,7000,1,0,170.0,8,160,120,4,3,3,1,1.0,1,1,1,4,1,1,1,5,5,-8,-8,3,3,-8,-8,-8,5,-8,3,4,1,3.0,5.0,1,4,5,4,6,3,3,-1.0,-1.0,-1.0,-1.0,1,1,2,2,30000.0,5,4,2,2,2,2,0,0.0,3,1974.0,1948.0,1974.0,6.0,4.0,1.0,7200.0,3.0,-1.0,-1.0,1925,2,1,3,1932,1,1,2,2,1,4,2,10000.0,5,5,5,5,5,5,4,4,4,-8,-8,-8,2,5,80,80.0,80,80,80.0,80,75,80,80,0,2015,3,11,7,2,60
1,11,31,54,2,1975,1,1,1,12,4.0,1997.0,10000,1,0,150.0,4,167,120,4,5,5,2,1.0,1,1,1,3,4,1,2,4,4,4,5,5,4,5,5,5,5,1,2,1,1,7.0,5.0,1,4,5,3,7,1,1,3.0,15.0,1.0,2.0,1,1,2,2,200000.0,3,3,1,1,2,0,1,1.0,3,2000.0,1975.0,2000.0,12.0,1.0,2.0,100000.0,1.0,3.0,1.0,-2,6,1,9,-2,12,1,15,2,1,4,2,200000.0,4,3,3,3,4,4,2,4,3,3,3,3,1,3,80,80.0,90,80,90.0,80,80,80,80,3,2015,3,9,7,2,40
2,13,36,66,1,1943,8,0,4,3,2.0,-1.0,2400,1,0,250.0,2,170,93,3,3,3,1,1.0,2,2,2,4,1,1,1,5,5,5,5,4,1,5,5,5,5,5,4,4,1,1.0,1.0,1,4,2,2,2,1,5,-1.0,-1.0,-1.0,-1.0,1,2,2,2,2400.0,1,1,1,2,2,0,0,0.0,1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,3,3,4,3,-2.0,4,4,4,4,4,4,3,-8,-8,-8,4,-8,2,4,85,85.0,-2,85,-2.0,85,90,-2,80,1,2015,3,14,9,4,72
2,17,49,82,2,1960,1,1,1,4,4.0,-2.0,2000,1,0,200.0,2,160,128,4,4,4,1,1.0,1,1,4,4,1,1,1,3,2,5,1,4,5,1,2,5,1,5,3,4,2,2.0,1.0,1,2,9,8,10,5,4,-1.0,-1.0,-1.0,-1.0,1,1,2,2,10000.0,2,2,1,2,2,1,1,0.0,3,1985.0,1963.0,1985.0,4.0,1.0,1.0,8000.0,4.0,-1.0,-1.0,-2,4,1,2,-2,4,1,2,2,2,3,3,4000.0,5,2,5,2,2,2,2,2,2,2,-8,2,2,5,70,70.0,80,80,80.0,80,80,80,80,0,2015,3,9,7,2,55
2,18,52,85,1,1943,1,1,1,4,4.0,1963.0,0,1,0,400.0,8,165,140,4,5,4,1,2.0,1,2,3,4,1,1,1,5,5,4,5,5,5,5,5,5,5,5,1,5,1,-1.0,-1.0,1,4,5,5,5,5,4,-1.0,-1.0,-1.0,-1.0,1,2,2,2,30000.0,5,3,1,1,2,2,2,0.0,3,1960.0,1942.0,1960.0,1.0,1.0,1.0,0.0,4.0,-1.0,-1.0,-2,1,1,2,-2,1,1,2,2,1,4,2,-2.0,5,3,3,3,5,3,3,5,3,3,3,3,1,5,100,100.0,80,70,80.0,80,80,90,60,1,2015,3,13,7,3,72
1,8,19,41,2,1996,4,0,4,4,4.0,2010.0,0,1,0,20.0,256,160,100,5,4,5,1,1.0,1,1,1,4,1,1,4,5,2,5,5,4,5,4,5,5,5,5,4,4,1,1.0,6.0,2,3,6,2,8,3,6,-1.0,-1.0,-1.0,-1.0,1,2,2,2,100000.0,3,3,1,1,255,0,1,1.0,3,2013.0,1993.0,2013.0,4.0,1.0,1.0,100000.0,1.0,2.0,1.0,1965,1,1,2,1970,1,1,15,3,2,4,2,50000.0,4,4,5,4,5,4,3,3,2,1,5,1,1,4,70,59.0,60,60,40.0,30,50,40,50,3,2015,3,14,8,4,19
